,Instance,Size,Alpha_e,Capacity,Num_Drones,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
59,4,5,True,50,3,0.8396925314317303,3600.004548072815,2191.0,137.43192516576968,3.2084546089172363,151.88089645981435
60,0,5,True,60,1,0.787116421464909,3600.0384290218353,1668.0,129.53497588760953,4.534157991409302,143.2427808813917
61,1,5,True,60,1,0.7264188708531173,3600.042315006256,2083.0,101.91633736572469,4.406723260879517,129.53463351648617
62,2,5,True,60,1,0.7959388755342262,3600.008520126343,2429.0,129.75827388068777,4.065027475357056,139.68499961962746
63,3,5,True,60,1,0.7415026073870681,3600.010202884674,2086.0,91.29923807037841,4.821209907531738,116.55167145448097
64,4,5,True,60,1,0.749028626437328,3600.0059218406677,2173.0,103.32284623265515,4.732135772705078,125.12555382541109
65,0,5,True,60,2,0.7645699647307185,3600.0354511737823,1797.0,99.59454034557406,3.2845232486724854,109.74110924939245
66,1,5,True,60,2,0.7537273250971335,3600.037265062332,2408.0,99.35422638341726,3.3466687202453613,111.57741090776909
67,2,5,True,60,2,0.7616048565186175,3600.015935897827,2247.0,105.8692523934975,3.3746256828308105,116.19263616914239
68,3,5,True,60,2,0.8374657992065724,3600.006416082382,2872.0,125.15167560574238,3.585529088973999,142.11873320597886
69,4,5,True,60,2,0.7726271172972136,3600.0034539699554,2193.0,117.59034381819015,3.2233285903930664,122.61422436010213
70,0,5,True,60,3,0.7612246410985366,3600.0130639076233,2929.0,108.8942560420973,2.4983065128326416,124.83366947746791
71,1,5,True,60,3,0.724647411927734,3600.043347120285,2617.0,89.24453692197781,3.66611909866333,112.61760393177815
72,2,5,True,60,3,0.8118872555499965,3600.01008105278,2243.0,110.34476399338752,3.522210121154785,121.16002383468066
73,3,5,True,60,3,0.8316402496172601,3600.0073540210724,1772.0,142.1251637506783,3.2653026580810547,162.41819475903324
74,4,5,True,60,3,0.7578080715596388,3600.0059881210327,1890.0,96.76618975120846,2.725451707839966,100.28261645568267
75,0,5,False,20,1,0.8981653497655598,3600.024976015091,52789.0,74.73353946257156,5.258631944656372,135.56664724883024
76,1,5,False,20,1,0.043842840999110184,3600.0482058525085,85596.0,68.03994198675073,4.324329614639282,124.62735391489133
77,2,5,False,20,1,0.7573353584592531,3600.0286819934845,33232.0,100.99610549071079,4.479729652404785,155.92459119953466
78,3,5,False,20,1,0.6251214765894146,3600.079344034195,82929.0,79.08543093028106,5.767960786819458,146.63239057160294
