,Instance,Size,Alpha_e,Capacity,Num_Drones,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
138,3,5,False,60,1,inf,0.8950901031494141,0.0,147.2297809674304,5.687494516372681,147.2297809674304
83,4,5,False,60,1,inf,0.469720363617,57143.0,107.7143283128967,4.850692272186279,146.50414222643872
140,0,5,False,60,2,inf,0.24320602416992188,0.0,121.62023787122644,3.3226089477539062,121.62023787122644
141,1,5,False,60,2,inf,0.29284095764160156,0.0,114.81062258215765,5.173140525817871,114.81062258215765
142,2,5,False,60,2,inf,0.27472686767578125,0.0,117.85650804043149,3.5167858600616455,117.85650804043149
143,3,5,False,60,2,inf,0.25237083435058594,0.0,100.20799195484938,4.106697082519531,100.20799195484938
144,4,5,False,60,2,inf,0.31360912322998047,0.0,113.7401538797796,2.9554474353790283,113.7401538797796
145,0,5,False,60,3,inf,0.28887391090393066,0.0,78.98929471907167,8.655681610107422,78.98929471907167
146,1,5,False,60,3,inf,0.2545130252838135,0.0,92.56667940801537,2.5053653717041016,92.56667940801537
147,2,5,False,60,3,inf,0.4509899616241455,0.0,64.07651158421272,3.285168170928955,64.07651158421272
148,3,5,False,60,3,inf,0.29703593254089355,0.0,58.890529375367564,15.308029174804688,58.890529375367564
149,4,5,False,60,3,inf,0.3056797981262207,0.0,77.12869267792196,3.6448276042938232,77.12869267792196
150,0,10,True,20,1,inf,65.91393709182739,0.0,263.25716747421404,100.82967972755432,263.25716747421404
151,1,10,True,20,1,inf,132.08949208259583,0.0,265.21178454434835,166.72659826278687,265.21178454434835
152,2,10,True,20,1,inf,17.54500389099121,0.0,228.31716054273943,56.47762751579285,228.31716054273943
153,3,10,True,20,1,inf,60.77355098724365,0.0,301.32636840796243,84.6370940208435,301.32636840796243
154,4,10,True,20,1,inf,15.55678105354309,0.0,292.7280980147488,44.21374583244324,292.7280980147488
155,0,10,True,20,2,inf,115.25374984741211,0.0,250.18677921839094,147.90159440040588,250.18677921839094
156,1,10,True,20,2,inf,16.974156856536865,0.0,255.1847668288185,55.047680616378784,255.1847668288185
157,2,10,True,20,2,inf,164.21482396125793,0.0,288.6446084489117,192.6450674533844,288.6446084489117
158,3,10,True,20,2,inf,14.186412811279297,0.0,269.8270439765447,44.24210453033447,269.8270439765447
159,4,10,True,20,2,inf,14.154821872711182,0.0,258.7414379198574,52.412718534469604,258.7414379198574
160,0,10,True,20,3,inf,76.60904788970947,0.0,291.1351698294574,110.21930050849915,291.1351698294574
161,1,10,True,20,3,inf,13.24925422668457,0.0,185.03759547150133,36.76503252983093,185.03759547150133
162,2,10,True,20,3,inf,133.22239804267883,0.0,263.1540848877695,158.6024148464203,263.1540848877695
163,3,10,True,20,3,inf,10.476107120513916,0.0,238.24236970180198,42.31317067146301,238.24236970180198
164,4,10,True,20,3,inf,11.952182054519653,0.0,209.07356378703128,36.040494203567505,209.07356378703128
165,0,10,True,30,1,inf,36.29889416694641,0.0,231.43578542982954,77.25709319114685,231.43578542982954
166,1,10,True,30,1,inf,11.008463859558105,0.0,225.37178228597864,136.8239347934723,225.37178228597864
167,2,10,True,30,1,inf,14.43139910697937,0.0,260.44247428294125,61.335604190826416,260.44247428294125
168,3,10,True,30,1,inf,52.303706884384155,0.0,231.8429199458625,111.46555852890015,231.8429199458625
169,4,10,True,30,1,inf,41.08475208282471,0.0,229.86958255223712,69.1577615737915,229.86958255223712
170,0,10,True,30,2,inf,18.952250003814697,0.0,205.01104314898157,53.811354875564575,205.01104314898157
171,1,10,True,30,2,inf,62.68058800697327,0.0,165.28537137507914,91.27911806106567,165.28537137507914
172,2,10,True,30,2,inf,9.840650081634521,0.0,179.51440737477827,40.31497597694397,179.51440737477827
173,3,10,True,30,2,inf,71.60669612884521,0.0,207.9889882857958,94.05729389190674,207.9889882857958
174,4,10,True,30,2,inf,92.40358519554138,0.0,187.28021915588886,133.8091254234314,187.28021915588886
175,0,10,True,30,3,inf,74.95412087440491,0.0,257.3244069515825,110.60980153083801,257.3244069515825
176,1,10,True,30,3,inf,79.44511008262634,0.0,169.54004471136852,111.51301431655884,169.54004471136852
177,2,10,True,30,3,inf,14.33232307434082,0.0,204.70705854928661,41.52897238731384,204.70705854928661
178,3,10,True,30,3,inf,9.534034967422485,0.0,177.7847487750576,39.23069167137146,177.7847487750576
179,4,10,True,30,3,inf,70.0082049369812,0.0,207.92795739987184,87.72453141212463,207.92795739987184
180,0,10,True,40,1,inf,41.714410066604614,0.0,251.19955152269435,144.79603266716003,251.19955152269435
181,1,10,True,40,1,inf,33.96701407432556,0.0,219.24554158010255,88.15402460098267,219.24554158010255
182,2,10,True,40,1,inf,17.237184047698975,0.0,237.46549747829943,108.47917771339417,237.46549747829943
183,3,10,True,40,1,inf,50.12561893463135,0.0,221.09993737165325,155.2641315460205,221.09993737165325
184,4,10,True,40,1,inf,44.6493558883667,0.0,267.4525041520865,116.82737755775452,267.4525041520865
185,0,10,True,40,2,inf,118.93485879898071,0.0,138.4522256191168,157.12895011901855,138.4522256191168
186,1,10,True,40,2,inf,51.656229972839355,0.0,182.892089631435,78.53964138031006,182.892089631435
187,2,10,True,40,2,inf,8.152228116989136,0.0,175.44835807687338,46.94821500778198,175.44835807687338
188,3,10,True,40,2,inf,17.28452205657959,0.0,229.49756469784523,37.0100634098053,229.49756469784523
189,4,10,True,40,2,inf,78.86958408355713,0.0,222.35434661517786,113.46468305587769,222.35434661517786
190,0,10,True,40,3,inf,12.282308101654053,0.0,148.79242457440947,40.20652174949646,148.79242457440947
191,1,10,True,40,3,inf,88.30839800834656,0.0,165.28390389490065,115.7963879108429,165.28390389490065
192,2,10,True,40,3,inf,14.22365117073059,0.0,134.8603718363073,52.087868213653564,134.8603718363073
193,3,10,True,40,3,inf,9.93062686920166,0.0,147.41367760779912,46.950140953063965,147.41367760779912
194,4,10,True,40,3,inf,9.971059083938599,0.0,140.53859789453338,39.722455978393555,140.53859789453338
195,0,10,True,50,1,inf,8.983227014541626,0.0,278.1607835304886,30.69220232963562,278.1607835304886
196,1,10,True,50,1,inf,14.295076847076416,0.0,249.2615529338667,53.36101961135864,249.2615529338667
197,2,10,True,50,1,inf,39.017998933792114,0.0,259.6251695609879,191.48310923576355,259.6251695609879
198,3,10,True,50,1,inf,43.95336389541626,0.0,280.4370016877119,109.6934642791748,280.4370016877119
199,4,10,True,50,1,inf,25.498383045196533,0.0,238.87667921001048,76.3855209350586,238.87667921001048
200,0,10,True,50,2,inf,10.788977146148682,0.0,190.63944288678238,35.72884774208069,190.63944288678238
2,1,10,True,50,2,inf,13.138131141662598,0.0,178.63351087708043,334.0785164833069,178.63351087708043
202,2,10,True,50,2,inf,70.31006097793579,0.0,205.77727638588556,98.5159318447113,205.77727638588556
203,3,10,True,50,2,inf,97.2715368270874,0.0,178.424345763965,134.70441150665283,178.424345763965
204,4,10,True,50,2,inf,12.532634019851685,0.0,175.695691773988,35.770355224609375,175.695691773988
205,0,10,True,50,3,inf,115.6231849193573,0.0,168.7289015138291,132.49170923233032,168.7289015138291
206,1,10,True,50,3,inf,11.851824045181274,0.0,117.27036109586356,42.16502141952515,117.27036109586356
207,2,10,True,50,3,inf,7.842411041259766,0.0,135.13397352974778,38.877169370651245,135.13397352974778
208,3,10,True,50,3,inf,10.91418719291687,0.0,154.12914287426986,37.18931746482849,154.12914287426986
